지점,지점명,일시,강수량(mm),강수량 QC플래그
112,인천,1982-11-11 12:00,1,0
112,인천,1982-11-11 18:00,0,0
112,인천,1982-11-12 00:00,,9
112,인천,1982-11-13 00:00,,9
112,인천,1982-11-14 00:00,,9
112,인천,1982-11-14 21:00,.8,0
112,인천,1982-11-15 00:00,15.9,0
112,인천,1982-11-15 03:00,8.1,0
112,인천,1982-11-15 06:00,.2,0
112,인천,1982-11-15 09:00,.2,0
112,인천,1982-11-15 12:00,0,0
112,인천,1982-11-16 00:00,,9
112,인천,1982-11-17 00:00,,9
112,인천,1982-11-18 00:00,,9
112,인천,1982-11-19 00:00,,9
112,인천,1982-11-20 00:00,,9
112,인천,1982-11-21 00:00,,9
112,인천,1982-11-21 21:00,.6,0
112,인천,1982-11-22 00:00,1.3,0
112,인천,1982-11-22 03:00,.7,0
112,인천,1982-11-22 06:00,.2,0
112,인천,1982-11-22 09:00,1.8,0
112,인천,1982-11-22 12:00,2.3,0
112,인천,1982-11-22 15:00,.4,0
112,인천,1982-11-23 00:00,,9
112,인천,1982-11-23 21:00,1.3,0
112,인천,1982-11-24 00:00,,9
112,인천,1982-11-25 00:00,,9
112,인천,1982-11-26 00:00,,9
112,인천,1982-11-27 00:00,,9
112,인천,1982-11-28 00:00,,9
112,인천,1982-11-28 21:00,1.5,0
112,인천,1982-11-29 00:00,7.2,0
112,인천,1982-11-29 03:00,6.7,0
112,인천,1982-11-29 06:00,23.6,0
112,인천,1982-11-29 09:00,19.4,0
112,인천,1982-11-29 12:00,5.1,0
112,인천,1982-11-29 15:00,0,0
112,인천,1982-11-29 18:00,.1,0
112,인천,1982-11-30 00:00,,9
112,인천,1982-11-30 03:00,3.1,0
112,인천,1982-11-30 06:00,.7,0
112,인천,1982-12-01 00:00,0,0
112,인천,1982-12-01 03:00,1.5,0
112,인천,1982-12-01 06:00,2.1,0
112,인천,1982-12-01 15:00,.7,0
112,인천,1982-12-02 00:00,,9
112,인천,1982-12-02 12:00,1.2,0
112,인천,1982-12-02 18:00,.1,0
112,인천,1982-12-02 21:00,.6,0
112,인천,1982-12-03 00:00,,9
112,인천,1982-12-04 00:00,,9
112,인천,1982-12-04 15:00,0,0
112,인천,1982-12-04 18:00,6.7,0
112,인천,1982-12-04 21:00,6.4,0
112,인천,1982-12-05 00:00,1.9,0
112,인천,1982-12-06 00:00,,9
112,인천,1982-12-07 00:00,,9
112,인천,1982-12-08 00:00,,9
112,인천,1982-12-09 00:00,,9
112,인천,1982-12-10 00:00,,9
112,인천,1982-12-10 18:00,0,0
112,인천,1982-12-10 21:00,0,0
112,인천,1982-12-11 00:00,1.1,0
112,인천,1982-12-11 03:00,1.7,0
112,인천,1982-12-11 06:00,1.2,0
112,인천,1982-12-11 09:00,.8,0
112,인천,1982-12-12 00:00,,9
112,인천,1982-12-13 00:00,,9
112,인천,1982-12-14 00:00,,9
112,인천,1982-12-15 00:00,,9
112,인천,1982-12-15 18:00,0,0
112,인천,1982-12-16 00:00,,9
112,인천,1982-12-16 09:00,0,0
112,인천,1982-12-16 12:00,2.5,0
112,인천,1982-12-16 15:00,2,0
112,인천,1982-12-16 18:00,0,0
112,인천,1982-12-17 00:00,.2,0
112,인천,1982-12-17 03:00,0,0
112,인천,1982-12-18 00:00,,9
112,인천,1982-12-19 00:00,,9
112,인천,1982-12-20 00:00,,9
112,인천,1982-12-21 00:00,,9
112,인천,1982-12-22 00:00,,9
112,인천,1982-12-22 09:00,6,0
112,인천,1982-12-22 12:00,2.2,0
112,인천,1982-12-23 00:00,.1,0
112,인천,1982-12-23 03:00,.9,0
112,인천,1982-12-23 09:00,.5,0
112,인천,1982-12-24 00:00,,9
112,인천,1982-12-24 12:00,1,0
112,인천,1982-12-25 00:00,,9
112,인천,1982-12-26 00:00,,9
112,인천,1982-12-26 03:00,.4,0
112,인천,1982-12-26 06:00,1,0
112,인천,1982-12-26 15:00,.2,0
112,인천,1982-12-26 18:00,0,0
112,인천,1982-12-26 21:00,0,0
112,인천,1982-12-27 00:00,.8,0
112,인천,1982-12-27 03:00,.5,0
112,인천,1982-12-28 00:00,,9
112,인천,1982-12-28 18:00,0,0
112,인천,1982-12-29 00:00,.4,0
112,인천,1982-12-29 03:00,.5,0
112,인천,1982-12-30 00:00,,9
112,인천,1982-12-31 00:00,,9
114,원주,1982-01-02 00:00,,9
114,원주,1982-01-03 00:00,,9
114,원주,1982-01-03 03:00,2.3,0
114,원주,1982-01-03 21:00,1.7,0
114,원주,1982-01-04 00:00,,9
114,원주,1982-01-04 03:00,10.3,0
114,원주,1982-01-04 09:00,8.1,0
114,원주,1982-01-04 15:00,.7,0
114,원주,1982-01-05 00:00,,9
114,원주,1982-01-05 09:00,0,0
114,원주,1982-01-06 00:00,,9
114,원주,1982-01-06 21:00,.1,0
114,원주,1982-01-07 00:00,,9
114,원주,1982-01-08 00:00,,9
114,원주,1982-01-08 03:00,.5,0
114,원주,1982-01-08 09:00,0,0
114,원주,1982-01-08 15:00,.1,0
114,원주,1982-01-08 21:00,1.1,0
114,원주,1982-01-09 00:00,,9
114,원주,1982-01-09 03:00,.9,0
114,원주,1982-01-09 09:00,.4,0
114,원주,1982-01-10 00:00,,9
114,원주,1982-01-11 00:00,,9
114,원주,1982-01-12 00:00,,9
114,원주,1982-01-13 00:00,,9
114,원주,1982-01-13 21:00,0,0
114,원주,1982-01-14 00:00,,9
114,원주,1982-01-15 00:00,,9
114,원주,1982-01-16 00:00,,9
114,원주,1982-01-17 00:00,,9
114,원주,1982-01-18 00:00,,9
114,원주,1982-01-18 15:00,.1,0
114,원주,1982-01-19 00:00,,9
114,원주,1982-01-20 00:00,,9
114,원주,1982-01-20 03:00,0,0
114,원주,1982-01-21 00:00,,9
114,원주,1982-01-22 00:00,,9
114,원주,1982-01-23 00:00,,9
114,원주,1982-01-24 00:00,,9
114,원주,1982-01-25 00:00,,9
114,원주,1982-01-26 00:00,,9
114,원주,1982-01-27 00:00,,9
114,원주,1982-01-28 00:00,,9
114,원주,1982-01-29 00:00,,9
114,원주,1982-01-30 00:00,,9
114,원주,1982-01-31 00:00,,9
114,원주,1982-02-01 00:00,,9
114,원주,1982-02-01 09:00,0,0
114,원주,1982-02-02 00:00,,9
114,원주,1982-02-03 00:00,,9
114,원주,1982-02-04 00:00,,9
114,원주,1982-02-04 09:00,.5,0
114,원주,1982-02-04 15:00,.1,0
114,원주,1982-02-04 21:00,0,0
114,원주,1982-02-05 00:00,,9
114,원주,1982-02-06 00:00,,9
114,원주,1982-02-07 00:00,,9
114,원주,1982-02-08 00:00,,9
114,원주,1982-02-09 00:00,,9
114,원주,1982-02-09 09:00,.2,0
114,원주,1982-02-09 15:00,.1,0
114,원주,1982-02-10 00:00,,9
114,원주,1982-02-11 00:00,,9
114,원주,1982-02-12 00:00,,9
114,원주,1982-02-13 00:00,,9
114,원주,1982-02-14 00:00,,9
114,원주,1982-02-15 00:00,,9
114,원주,1982-02-16 00:00,,9
114,원주,1982-02-17 00:00,,9
114,원주,1982-02-18 00:00,,9
114,원주,1982-02-19 00:00,,9
114,원주,1982-02-19 03:00,1.8,0
114,원주,1982-02-19 09:00,1,0
114,원주,1982-02-19 15:00,1,0
114,원주,1982-02-19 21:00,2.9,0
114,원주,1982-02-20 00:00,,9
114,원주,1982-02-20 03:00,.9,0
114,원주,1982-02-21 00:00,,9
114,원주,1982-02-21 15:00,.4,0
114,원주,1982-02-22 00:00,,9
114,원주,1982-02-23 00:00,,9
114,원주,1982-02-24 00:00,,9
114,원주,1982-02-24 15:00,1.1,0
114,원주,1982-02-25 00:00,,9
114,원주,1982-02-26 00:00,,9
114,원주,1982-02-27 00:00,,9
114,원주,1982-02-28 00:00,,9
114,원주,1982-03-01 00:00,,9
114,원주,1982-03-01 03:00,.3,0
114,원주,1982-03-01 09:00,.6,0
114,원주,1982-03-01 15:00,1.9,0
114,원주,1982-03-02 00:00,,9
114,원주,1982-03-03 00:00,,9
114,원주,1982-03-04 00:00,,9
114,원주,1982-03-04 03:00,3.1,0
114,원주,1982-03-04 15:00,5.3,0
114,원주,1982-03-04 21:00,8.9,0
114,원주,1982-03-05 00:00,,9
114,원주,1982-03-05 03:00,3.3,0
114,원주,1982-03-05 09:00,2.8,0
114,원주,1982-03-06 00:00,,9
114,원주,1982-03-06 03:00,0,0
114,원주,1982-03-07 00:00,,9
114,원주,1982-03-08 00:00,,9
114,원주,1982-03-08 03:00,0,0
114,원주,1982-03-09 00:00,,9
114,원주,1982-03-10 00:00,,9
114,원주,1982-03-11 00:00,,9
114,원주,1982-03-12 00:00,,9
114,원주,1982-03-13 00:00,,9
114,원주,1982-03-14 00:00,,9
114,원주,1982-03-14 03:00,.7,0
114,원주,1982-03-15 00:00,,9
114,원주,1982-03-15 03:00,3.6,0
114,원주,1982-03-15 09:00,8.6,0
114,원주,1982-03-15 15:00,3.1,0
114,원주,1982-03-16 00:00,,9
114,원주,1982-03-16 09:00,1.1,0
114,원주,1982-03-16 15:00,1.2,0
114,원주,1982-03-17 00:00,,9
114,원주,1982-03-17 15:00,0,0
114,원주,1982-03-17 21:00,0,0
114,원주,1982-03-18 00:00,,9
114,원주,1982-03-19 00:00,,9
114,원주,1982-03-20 00:00,,9
114,원주,1982-03-21 00:00,,9
114,원주,1982-03-22 00:00,,9
114,원주,1982-03-23 00:00,,9
114,원주,1982-03-23 09:00,.1,0
114,원주,1982-03-24 00:00,,9
114,원주,1982-03-25 00:00,,9
114,원주,1982-03-26 00:00,,9
114,원주,1982-03-27 00:00,,9
114,원주,1982-03-28 00:00,,9
114,원주,1982-03-29 00:00,,9
114,원주,1982-03-30 00:00,,9
114,원주,1982-03-30 03:00,.1,0
114,원주,1982-03-30 09:00,3.8,0
114,원주,1982-03-30 15:00,13.7,0
114,원주,1982-03-30 21:00,6.1,0
114,원주,1982-03-31 00:00,,9
114,원주,1982-04-01 00:00,,9
114,원주,1982-04-02 00:00,,9
114,원주,1982-04-02 11:00,0,0
114,원주,1982-04-02 12:00,0,0
114,원주,1982-04-02 13:00,1,0
114,원주,1982-04-02 14:00,1,0
114,원주,1982-04-02 15:00,1,0
114,원주,1982-04-02 16:00,1,0
114,원주,1982-04-02 17:00,2,0
114,원주,1982-04-02 18:00,3.5,0
114,원주,1982-04-02 19:00,2.5,0
114,원주,1982-04-02 20:00,2.5,0
114,원주,1982-04-02 21:00,1.9,0
114,원주,1982-04-02 22:00,1,0
114,원주,1982-04-02 23:00,1.5,0
114,원주,1982-04-03 00:00,.6,0
114,원주,1982-04-04 00:00,,9
114,원주,1982-04-05 00:00,,9
114,원주,1982-04-06 00:00,,9
114,원주,1982-04-07 00:00,,9
114,원주,1982-04-08 00:00,,9
114,원주,1982-04-08 18:00,0,0
114,원주,1982-04-08 19:00,.4,0
114,원주,1982-04-08 20:00,.1,0
114,원주,1982-04-09 00:00,,9
114,원주,1982-04-09 04:00,1.1,0
114,원주,1982-04-09 05:00,.2,0
114,원주,1982-04-10 00:00,,9
114,원주,1982-04-11 00:00,,9
114,원주,1982-04-12 00:00,,9
114,원주,1982-04-13 00:00,,9
114,원주,1982-04-14 00:00,,9
114,원주,1982-04-15 00:00,,9
114,원주,1982-04-16 00:00,,9
114,원주,1982-04-17 00:00,,9
114,원주,1982-04-18 00:00,,9
114,원주,1982-04-19 00:00,,9
114,원주,1982-04-20 00:00,,9
114,원주,1982-04-21 00:00,,9
114,원주,1982-04-22 00:00,,9
114,원주,1982-04-23 00:00,,9
114,원주,1982-04-24 00:00,,9
114,원주,1982-04-25 00:00,,9
114,원주,1982-04-26 00:00,,9
114,원주,1982-04-27 00:00,,9
114,원주,1982-04-27 13:00,0,0
114,원주,1982-04-28 00:00,,9
114,원주,1982-04-28 08:00,0,0
114,원주,1982-04-28 09:00,0,0
114,원주,1982-04-28 10:00,0,0
114,원주,1982-04-29 00:00,,9
114,원주,1982-04-29 01:00,.7,0
114,원주,1982-04-29 02:00,1,0
114,원주,1982-04-29 03:00,.4,0
114,원주,1982-04-30 00:00,,9
114,원주,1982-05-01 00:00,,9
114,원주,1982-05-02 00:00,,9
114,원주,1982-05-03 00:00,,9
114,원주,1982-05-03 14:00,.1,0
114,원주,1982-05-03 15:00,6.8,0
114,원주,1982-05-03 16:00,.2,0
114,원주,1982-05-04 00:00,,9
114,원주,1982-05-04 02:00,1.4,0
114,원주,1982-05-05 00:00,,9
114,원주,1982-05-06 00:00,,9
114,원주,1982-05-06 03:00,1.7,0
114,원주,1982-05-06 04:00,5,0
114,원주,1982-05-06 05:00,1.5,0
114,원주,1982-05-06 06:00,3,0
114,원주,1982-05-06 07:00,4.5,0
114,원주,1982-05-06 08:00,1.7,0
114,원주,1982-05-06 09:00,.7,0
114,원주,1982-05-06 10:00,.5,0
114,원주,1982-05-06 11:00,1.5,0
114,원주,1982-05-06 12:00,5.5,0
114,원주,1982-05-06 13:00,4,0
114,원주,1982-05-06 14:00,2.1,0
114,원주,1982-05-06 15:00,1.2,0
114,원주,1982-05-06 16:00,.4,0
114,원주,1982-05-07 00:00,,9
114,원주,1982-05-08 00:00,,9
114,원주,1982-05-09 00:00,,9
114,원주,1982-05-10 00:00,,9
114,원주,1982-05-11 00:00,,9
114,원주,1982-05-12 00:00,,9
114,원주,1982-05-12 15:00,.8,0
114,원주,1982-05-12 16:00,1.1,0
114,원주,1982-05-12 20:00,0,0
114,원주,1982-05-12 21:00,3.1,0
114,원주,1982-05-12 22:00,4,0
114,원주,1982-05-12 23:00,.8,0
114,원주,1982-05-13 00:00,,9
114,원주,1982-05-13 01:00,2.2,0
114,원주,1982-05-13 02:00,1,0
114,원주,1982-05-13 03:00,.5,0
114,원주,1982-05-13 04:00,.5,0
114,원주,1982-05-13 05:00,.5,0
114,원주,1982-05-13 06:00,4,0
114,원주,1982-05-13 07:00,5.9,0
114,원주,1982-05-13 08:00,12.2,0
114,원주,1982-05-13 09:00,11,0
114,원주,1982-05-13 10:00,10,0
114,원주,1982-05-13 11:00,14.5,0
114,원주,1982-05-13 12:00,5.6,0
114,원주,1982-05-13 13:00,3,0
114,원주,1982-05-13 14:00,.5,0
114,원주,1982-05-13 15:00,.2,0
114,원주,1982-05-13 16:00,.2,0
114,원주,1982-05-13 17:00,.5,0
114,원주,1982-05-13 18:00,.5,0
114,원주,1982-05-13 19:00,0,0
114,원주,1982-05-14 00:00,,9
114,원주,1982-05-15 00:00,,9
114,원주,1982-05-16 00:00,,9
114,원주,1982-05-17 00:00,,9
114,원주,1982-05-18 00:00,,9
114,원주,1982-05-19 00:00,,9
114,원주,1982-05-19 13:00,.9,0
114,원주,1982-05-19 14:00,9,0
114,원주,1982-05-19 15:00,4.3,0
114,원주,1982-05-19 17:00,3.1,0
114,원주,1982-05-20 00:00,,9
114,원주,1982-05-20 10:00,.1,0
114,원주,1982-05-21 00:00,,9
114,원주,1982-05-21 17:00,0,0
114,원주,1982-05-22 00:00,,9
114,원주,1982-05-23 00:00,,9
114,원주,1982-05-24 00:00,,9
114,원주,1982-05-25 00:00,,9
114,원주,1982-05-25 13:00,0,0
114,원주,1982-05-25 14:00,0,0
114,원주,1982-05-26 00:00,,9
114,원주,1982-05-26 06:00,.1,0
114,원주,1982-05-26 07:00,.2,0
114,원주,1982-05-26 08:00,.3,0
114,원주,1982-05-26 09:00,1,0
114,원주,1982-05-26 10:00,3.4,0
114,원주,1982-05-26 11:00,.8,0
114,원주,1982-05-26 12:00,.3,0
114,원주,1982-05-26 14:00,.8,0
114,원주,1982-05-27 00:00,,9
114,원주,1982-05-28 00:00,,9
114,원주,1982-05-29 00:00,,9
114,원주,1982-05-30 00:00,,9
114,원주,1982-05-31 00:00,,9
114,원주,1982-05-31 06:00,.6,0
114,원주,1982-05-31 07:00,1.5,0
114,원주,1982-05-31 08:00,.6,0
114,원주,1982-05-31 09:00,1.3,0
114,원주,1982-05-31 10:00,.6,0
114,원주,1982-05-31 11:00,1.9,0
114,원주,1982-05-31 12:00,3,0
114,원주,1982-05-31 13:00,3.6,0
114,원주,1982-05-31 14:00,2.3,0
114,원주,1982-05-31 15:00,1.2,0
114,원주,1982-05-31 16:00,.6,0
114,원주,1982-05-31 17:00,.1,0
114,원주,1982-05-31 19:00,0,0
114,원주,1982-05-31 20:00,2.5,0
114,원주,1982-05-31 21:00,1.6,0
114,원주,1982-05-31 22:00,.1,0
114,원주,1982-06-01 00:00,,9
114,원주,1982-06-01 03:00,.7,0
114,원주,1982-06-01 04:00,.9,0
114,원주,1982-06-01 05:00,.1,0
114,원주,1982-06-01 13:00,0,0
114,원주,1982-06-01 14:00,0,0
114,원주,1982-06-01 21:00,.5,0
114,원주,1982-06-02 00:00,,9
114,원주,1982-06-02 16:00,0,0
114,원주,1982-06-02 19:00,.4,0
114,원주,1982-06-03 00:00,,9
114,원주,1982-06-04 00:00,,9
114,원주,1982-06-05 00:00,,9
114,원주,1982-06-06 00:00,,9
114,원주,1982-06-07 00:00,,9
114,원주,1982-06-08 00:00,,9
114,원주,1982-06-08 21:00,0,0
114,원주,1982-06-09 00:00,,9
114,원주,1982-06-10 00:00,,9
114,원주,1982-06-11 00:00,,9
114,원주,1982-06-11 08:00,0,0
114,원주,1982-06-11 09:00,0,0
114,원주,1982-06-12 00:00,,9
114,원주,1982-06-13 00:00,,9
114,원주,1982-06-13 06:00,0,0
114,원주,1982-06-13 07:00,.6,0
114,원주,1982-06-13 08:00,.7,0
114,원주,1982-06-13 09:00,.1,0
114,원주,1982-06-13 11:00,.3,0
114,원주,1982-06-13 12:00,.7,0
114,원주,1982-06-14 00:00,,9
114,원주,1982-06-14 20:00,0,0
114,원주,1982-06-14 21:00,0,0
114,원주,1982-06-15 00:00,,9
114,원주,1982-06-16 00:00,,9
114,원주,1982-06-17 00:00,,9
114,원주,1982-06-18 00:00,,9
114,원주,1982-06-19 00:00,,9
114,원주,1982-06-19 21:00,.3,0
114,원주,1982-06-20 00:00,1.6,0
114,원주,1982-06-20 01:00,1.5,0
114,원주,1982-06-20 02:00,1,0
114,원주,1982-06-20 03:00,3,0
114,원주,1982-06-20 04:00,2.5,0
114,원주,1982-06-20 05:00,.5,0
114,원주,1982-06-20 19:00,0,0
114,원주,1982-06-20 20:00,.5,0
114,원주,1982-06-21 00:00,,9
114,원주,1982-06-22 00:00,,9
114,원주,1982-06-23 00:00,,9
114,원주,1982-06-23 18:00,4,0
114,원주,1982-06-23 19:00,2.7,0
114,원주,1982-06-24 00:00,,9
114,원주,1982-06-25 00:00,,9
114,원주,1982-06-26 00:00,,9
114,원주,1982-06-27 00:00,,9
114,원주,1982-06-27 22:00,.3,0
114,원주,1982-06-27 23:00,.1,0
114,원주,1982-06-28 00:00,,9
114,원주,1982-06-29 00:00,,9
114,원주,1982-06-29 15:00,0,0
114,원주,1982-06-29 22:00,2.6,0
114,원주,1982-06-29 23:00,.1,0
114,원주,1982-06-30 00:00,,9
114,원주,1982-06-30 20:00,.2,0
114,원주,1982-06-30 21:00,1,0
114,원주,1982-07-01 00:00,,9
114,원주,1982-07-02 00:00,,9
114,원주,1982-07-03 00:00,,9
114,원주,1982-07-04 00:00,,9
114,원주,1982-07-05 00:00,,9
114,원주,1982-07-06 00:00,,9
114,원주,1982-07-07 00:00,,9
114,원주,1982-07-07 16:00,1.5,0
114,원주,1982-07-07 17:00,0,0
114,원주,1982-07-07 18:00,0,0
114,원주,1982-07-07 19:00,.5,0
114,원주,1982-07-08 00:00,,9
114,원주,1982-07-09 00:00,,9
114,원주,1982-07-10 00:00,,9
114,원주,1982-07-11 00:00,,9
114,원주,1982-07-11 08:00,0,0
114,원주,1982-07-11 09:00,1.5,0
114,원주,1982-07-11 10:00,.5,0
114,원주,1982-07-11 11:00,.8,0
114,원주,1982-07-11 12:00,.3,0
114,원주,1982-07-11 13:00,.1,0
114,원주,1982-07-11 14:00,.8,0
114,원주,1982-07-12 00:00,,9
114,원주,1982-07-13 00:00,,9
114,원주,1982-07-14 00:00,,9
114,원주,1982-07-15 00:00,,9
114,원주,1982-07-16 00:00,,9
114,원주,1982-07-16 04:00,2.7,0
114,원주,1982-07-16 05:00,12.2,0
114,원주,1982-07-16 06:00,8.3,0
114,원주,1982-07-16 07:00,.3,0
114,원주,1982-07-17 00:00,,9
114,원주,1982-07-18 00:00,,9
114,원주,1982-07-19 00:00,,9
114,원주,1982-07-20 00:00,,9
114,원주,1982-07-21 00:00,,9
114,원주,1982-07-22 00:00,,9
114,원주,1982-07-22 19:00,0,0
114,원주,1982-07-22 20:00,0,0
114,원주,1982-07-23 00:00,,9
114,원주,1982-07-24 00:00,,9
114,원주,1982-07-24 08:00,0,0
114,원주,1982-07-24 09:00,0,0
114,원주,1982-07-25 00:00,,9
114,원주,1982-07-25 12:00,.8,0
114,원주,1982-07-25 13:00,.2,0
114,원주,1982-07-25 14:00,1.4,0
114,원주,1982-07-25 15:00,1.1,0
114,원주,1982-07-25 16:00,0,0
114,원주,1982-07-25 17:00,1.7,0
114,원주,1982-07-25 18:00,1.8,0
114,원주,1982-07-25 19:00,.2,0
114,원주,1982-07-25 23:00,.2,0
114,원주,1982-07-26 00:00,.8,0
114,원주,1982-07-26 18:00,.3,0
114,원주,1982-07-26 19:00,20.9,0
114,원주,1982-07-26 20:00,2.1,0
114,원주,1982-07-26 21:00,4.5,0
114,원주,1982-07-26 22:00,1.5,0
114,원주,1982-07-27 00:00,.9,0
114,원주,1982-07-27 01:00,9.3,0
114,원주,1982-07-27 04:00,8.7,0
114,원주,1982-07-27 21:00,.3,0
114,원주,1982-07-27 22:00,3.1,0
114,원주,1982-07-27 23:00,1.9,0
114,원주,1982-07-28 00:00,,9
114,원주,1982-07-28 02:00,2.2,0
114,원주,1982-07-28 03:00,2,0
114,원주,1982-07-28 04:00,2.7,0
114,원주,1982-07-28 05:00,3.5,0
114,원주,1982-07-28 06:00,1.6,0
114,원주,1982-07-28 07:00,1.4,0
114,원주,1982-07-28 08:00,.2,0
114,원주,1982-07-28 09:00,.3,0
114,원주,1982-07-28 10:00,0,0
114,원주,1982-07-28 16:00,.5,0
114,원주,1982-07-28 17:00,2.7,0
114,원주,1982-07-28 18:00,2.3,0
114,원주,1982-07-28 19:00,4.4,0
114,원주,1982-07-28 20:00,3.6,0
114,원주,1982-07-28 21:00,1.7,0
114,원주,1982-07-28 22:00,0,0
114,원주,1982-07-28 23:00,.7,0
114,원주,1982-07-29 00:00,3,0
114,원주,1982-07-29 02:00,0,0
114,원주,1982-07-29 03:00,1,0
114,원주,1982-07-29 04:00,.3,0
114,원주,1982-07-30 00:00,,9
114,원주,1982-07-31 00:00,,9
114,원주,1982-07-31 17:00,.2,0
114,원주,1982-07-31 18:00,0,0
114,원주,1982-08-01 00:00,,9
114,원주,1982-08-02 00:00,,9
114,원주,1982-08-03 00:00,,9
114,원주,1982-08-04 00:00,,9
114,원주,1982-08-05 00:00,,9
114,원주,1982-08-05 18:00,0,0
114,원주,1982-08-05 19:00,3.2,0
114,원주,1982-08-05 20:00,1.3,0
114,원주,1982-08-05 22:00,.1,0
114,원주,1982-08-05 23:00,.1,0
114,원주,1982-08-06 00:00,,9
114,원주,1982-08-06 07:00,.1,0
114,원주,1982-08-06 08:00,.6,0
114,원주,1982-08-06 18:00,0,0
114,원주,1982-08-07 00:00,,9
114,원주,1982-08-07 02:00,.3,0
114,원주,1982-08-08 00:00,,9
114,원주,1982-08-09 00:00,,9
114,원주,1982-08-10 00:00,,9
114,원주,1982-08-11 00:00,,9
114,원주,1982-08-12 00:00,,9
114,원주,1982-08-12 17:00,0,0
114,원주,1982-08-12 20:00,0,0
114,원주,1982-08-13 00:00,,9
114,원주,1982-08-13 12:00,0,0
114,원주,1982-08-13 13:00,.4,0
114,원주,1982-08-13 14:00,0,0
114,원주,1982-08-13 15:00,0,0
114,원주,1982-08-13 16:00,0,0
114,원주,1982-08-13 17:00,.1,0
114,원주,1982-08-13 18:00,.2,0
114,원주,1982-08-13 19:00,.5,0
114,원주,1982-08-13 20:00,.5,0
114,원주,1982-08-13 21:00,1.6,0
114,원주,1982-08-13 22:00,.5,0
114,원주,1982-08-13 23:00,1.8,0
114,원주,1982-08-14 00:00,2,0
114,원주,1982-08-14 01:00,.9,0
114,원주,1982-08-14 02:00,2.3,0
114,원주,1982-08-14 03:00,1,0
114,원주,1982-08-14 04:00,.6,0
114,원주,1982-08-14 07:00,.6,0
114,원주,1982-08-14 14:00,1,0
114,원주,1982-08-14 15:00,16.8,0
114,원주,1982-08-14 16:00,2.1,0
114,원주,1982-08-14 17:00,.1,0
114,원주,1982-08-14 18:00,2.3,0
114,원주,1982-08-14 19:00,2.5,0
114,원주,1982-08-14 20:00,3.5,0
114,원주,1982-08-14 21:00,1.8,0
114,원주,1982-08-14 22:00,1.2,0
114,원주,1982-08-14 23:00,3,0
114,원주,1982-08-15 00:00,6,0
114,원주,1982-08-15 01:00,7,0
114,원주,1982-08-15 02:00,7,0
114,원주,1982-08-15 03:00,2.3,0
114,원주,1982-08-15 04:00,.5,0
114,원주,1982-08-15 05:00,1.8,0
114,원주,1982-08-15 06:00,1.1,0
114,원주,1982-08-15 08:00,0,0
114,원주,1982-08-15 09:00,4,0
114,원주,1982-08-15 10:00,4.3,0
114,원주,1982-08-15 11:00,3,0
114,원주,1982-08-15 12:00,0,0
114,원주,1982-08-15 14:00,5,0
114,원주,1982-08-15 15:00,8.8,0
114,원주,1982-08-15 16:00,.5,0
114,원주,1982-08-15 19:00,.3,0
114,원주,1982-08-15 22:00,.4,0
114,원주,1982-08-15 23:00,.8,0
114,원주,1982-08-16 00:00,,9
114,원주,1982-08-16 08:00,0,0
114,원주,1982-08-16 09:00,.7,0
114,원주,1982-08-16 10:00,.1,0
114,원주,1982-08-17 00:00,,9
114,원주,1982-08-18 00:00,,9
114,원주,1982-08-19 00:00,,9
114,원주,1982-08-20 00:00,,9
114,원주,1982-08-20 17:00,1.7,0
114,원주,1982-08-20 21:00,2.3,0
114,원주,1982-08-20 22:00,5.2,0
114,원주,1982-08-20 23:00,19.1,0
114,원주,1982-08-21 00:00,10.1,0
114,원주,1982-08-21 01:00,8.5,0
114,원주,1982-08-21 02:00,14.6,0
114,원주,1982-08-21 03:00,3.1,0
114,원주,1982-08-21 04:00,1.1,0
114,원주,1982-08-21 05:00,.1,0
114,원주,1982-08-21 06:00,.1,0
114,원주,1982-08-21 07:00,.1,0
114,원주,1982-08-21 08:00,.4,0
114,원주,1982-08-21 09:00,5.2,0
114,원주,1982-08-21 10:00,0,0
114,원주,1982-08-21 17:00,.1,0
114,원주,1982-08-21 18:00,.9,0
114,원주,1982-08-21 19:00,.4,0
114,원주,1982-08-21 20:00,.1,0
114,원주,1982-08-22 00:00,,9
114,원주,1982-08-22 23:00,0,0
114,원주,1982-08-23 00:00,.9,0
114,원주,1982-08-23 01:00,1.5,0
114,원주,1982-08-23 02:00,1.5,0
114,원주,1982-08-23 03:00,.6,0
114,원주,1982-08-23 04:00,1,0
114,원주,1982-08-23 05:00,3,0
114,원주,1982-08-23 06:00,1.5,0
114,원주,1982-08-23 07:00,1.5,0
114,원주,1982-08-23 08:00,1.5,0
114,원주,1982-08-23 09:00,1.6,0
114,원주,1982-08-23 10:00,0,0
114,원주,1982-08-23 16:00,.6,0
114,원주,1982-08-23 17:00,0,0
114,원주,1982-08-24 00:00,,9
114,원주,1982-08-25 00:00,,9
114,원주,1982-08-25 01:00,.5,0
114,원주,1982-08-25 02:00,4,0
114,원주,1982-08-25 03:00,4,0
114,원주,1982-08-25 04:00,1.5,0
114,원주,1982-08-25 05:00,.1,0
114,원주,1982-08-25 06:00,.3,0
114,원주,1982-08-25 07:00,.2,0
114,원주,1982-08-25 08:00,.6,0
114,원주,1982-08-25 09:00,0,0
114,원주,1982-08-25 15:00,.1,0
